,season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain
134,2021,1254090,RCB v PBKS,RCB,PBKS,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,Mohammed Shami,Mohammed Shami,4.0,0,39,3,9.75,6,3,2,0,0,False
135,2021,1254090,RCB v PBKS,RCB,PBKS,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,Arshdeep Singh,Arshdeep Singh,3.0,0,42,0,14.0,6,3,3,4,0,False
136,2021,1254090,RCB v PBKS,RCB,PBKS,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,Ravi Bishnoi,Ravi Bishnoi,4.0,0,35,0,8.75,11,3,2,1,0,False
137,2021,1254090,RCB v PBKS,RCB,PBKS,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,Harpreet Brar,Harpreet Brar,4.0,0,26,0,6.5,14,0,3,0,0,False
138,2021,1254090,RCB v PBKS,RCB,PBKS,PBKS,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,MC Henriques,Moises Henriques,4.0,0,12,3,3.0,13,0,0,0,0,False
139,2021,1254090,RCB v PBKS,RCB,PBKS,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,Mohammed Siraj,Mohammed Siraj,4.0,0,33,0,8.25,9,4,1,1,0,False
140,2021,1254090,RCB v PBKS,RCB,PBKS,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,GHS Garton,George Garton,4.0,0,27,1,6.75,10,1,1,2,1,False
141,2021,1254090,RCB v PBKS,RCB,PBKS,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,Shahbaz Ahmed,Shahbaz Ahmed,3.0,0,29,1,9.66,4,1,2,0,0,False
142,2021,1254090,RCB v PBKS,RCB,PBKS,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,HV Patel,Harshal Patel,4.0,0,27,0,6.75,10,0,2,0,0,False
143,2021,1254090,RCB v PBKS,RCB,PBKS,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,YS Chahal,Yuzvendra Chahal,4.0,0,29,3,7.25,9,2,1,2,0,False
144,2021,1254090,RCB v PBKS,RCB,PBKS,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,DT Christian,Dan Christian,1.0,0,11,0,11.0,1,2,0,0,0,False
145,2021,1254089,RR v CSK,RR,CSK,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,Akash Singh,Akash Singh,4.0,0,39,0,9.75,7,5,1,0,0,False
146,2021,1254089,RR v CSK,RR,CSK,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,C Sakariya,Chetan Sakariya,4.0,0,31,1,7.75,10,4,0,2,0,False
147,2021,1254089,RR v CSK,RR,CSK,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,Mustafizur Rahman,Mustafizur Rahman,4.0,0,51,0,12.75,4,3,4,1,0,False
148,2021,1254089,RR v CSK,RR,CSK,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,R Tewatia,Rahul Tewatia,4.0,0,39,3,9.75,5,2,2,2,0,False
149,2021,1254089,RR v CSK,RR,CSK,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,M Markande,Mayank Markande,3.0,0,26,0,8.66,4,2,1,0,0,False
150,2021,1254089,RR v CSK,RR,CSK,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,GD Phillips,Glenn Phillips,1.0,0,3,0,3.0,3,0,0,0,0,False
151,2021,1254089,RR v CSK,RR,CSK,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,SM Curran,Sam Curran,4.0,0,55,0,13.75,4,5,3,2,1,False
152,2021,1254089,RR v CSK,RR,CSK,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,JR Hazlewood,Josh Hazlewood,4.0,0,54,0,13.5,8,7,3,0,0,False
153,2021,1254089,RR v CSK,RR,CSK,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,SN Thakur,Shardul Thakur,4.0,0,30,2,7.5,11,3,1,2,0,False
154,2021,1254089,RR v CSK,RR,CSK,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,KM Asif,KM Asif,2.1,0,18,1,8.3,2,1,0,0,1,False
155,2021,1254089,RR v CSK,RR,CSK,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,MM Ali,Moeen Ali,2.2,0,23,0,9.85,4,1,2,0,0,False
156,2021,1254089,RR v CSK,RR,CSK,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,RA Jadeja,Ravindra Jadeja,1.0,0,9,0,9.0,3,0,1,0,0,False
157,2021,1254112,MI v DC,MI,DC,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,A Nortje,Anrich Nortje,4.0,1,19,1,4.75,15,3,0,0,0,False
158,2021,1254112,MI v DC,MI,DC,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,Avesh Khan,Avesh Khan,4.0,0,15,3,3.75,16,2,0,1,0,False
159,2021,1254112,MI v DC,MI,DC,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,R Ashwin,Ravichandran Ashwin,4.0,0,41,1,10.25,6,2,3,2,0,False
160,2021,1254112,MI v DC,MI,DC,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,K Rabada,Kagiso Rabada,4.0,0,33,0,8.25,9,1,2,1,1,False
161,2021,1254112,MI v DC,MI,DC,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,AR Patel,Axar Patel,4.0,0,21,3,5.25,8,1,0,1,0,False
162,2021,1254112,MI v DC,MI,DC,MI,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,TA Boult,Trent Boult,4.0,0,24,1,6.0,7,1,0,1,0,False
163,2021,1254112,MI v DC,MI,DC,MI,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,J Yadav,Jayant Yadav,4.0,0,31,1,7.75,9,2,1,1,0,False
164,2021,1254112,MI v DC,MI,DC,MI,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,KH Pandya,Krunal Pandya,2.1,0,18,1,8.3,5,0,2,0,0,False
165,2021,1254112,MI v DC,MI,DC,MI,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,JJ Bumrah,Jasprit Bumrah,4.0,0,29,1,7.25,10,3,1,0,0,False
166,2021,1254112,MI v DC,MI,DC,MI,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,NM Coulter-Nile,Nathan Coulter-Nile,4.0,0,19,1,4.75,12,2,0,0,0,False
167,2021,1254112,MI v DC,MI,DC,MI,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,KA Pollard,Kieron Pollard,1.0,0,9,0,9.0,2,1,0,2,0,False
168,2021,1254102,KKR v PBKS,KKR,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,FA Allen,Fabian Allen,4.0,0,38,0,9.5,5,3,2,0,0,False
169,2021,1254102,KKR v PBKS,KKR,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Mohammed Shami,Mohammed Shami,4.0,0,23,1,5.75,10,2,0,1,0,False
170,2021,1254102,KKR v PBKS,KKR,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Arshdeep Singh,Arshdeep Singh,4.0,0,32,3,8.0,10,2,1,2,0,False
171,2021,1254102,KKR v PBKS,KKR,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,NT Ellis,Nathan Ellis,4.0,0,46,0,11.5,4,6,1,1,0,False
172,2021,1254102,KKR v PBKS,KKR,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Ravi Bishnoi,Ravi Bishnoi,4.0,0,22,2,5.5,9,2,0,0,0,False
173,2021,1254102,KKR v PBKS,KKR,PBKS,KKR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,TG Southee,Tim Southee,4.0,0,40,0,10.0,5,3,2,1,0,False
174,2021,1254102,KKR v PBKS,KKR,PBKS,KKR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,Shivam Mavi,Shivam Mavi,4.0,0,31,1,7.75,12,4,1,0,0,False
175,2021,1254102,KKR v PBKS,KKR,PBKS,KKR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,CV Varun,Varun Chakravarthy,4.0,0,24,2,6.0,8,1,1,0,0,False
176,2021,1254102,KKR v PBKS,KKR,PBKS,KKR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,SP Narine,Sunil Narine,4.0,0,34,1,8.5,5,0,2,2,0,False
177,2021,1254102,KKR v PBKS,KKR,PBKS,KKR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,VR Iyer,Venkatesh Iyer,2.3,0,30,1,12.0,2,0,3,0,1,False
178,2021,1254102,KKR v PBKS,KKR,PBKS,KKR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,N Rana,Nitish Rana,1.0,0,7,0,7.0,1,0,0,0,0,False
179,2021,1254091,SRH v CSK,SRH,CSK,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,DL Chahar,Deepak Chahar,4.0,0,32,0,8.0,9,2,2,0,0,False
180,2021,1254091,SRH v CSK,SRH,CSK,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,JR Hazlewood,Josh Hazlewood,4.0,0,24,3,6.0,13,1,2,0,0,False
181,2021,1254091,SRH v CSK,SRH,CSK,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,SN Thakur,Shardul Thakur,4.0,0,37,1,9.25,7,4,0,1,1,False
182,2021,1254091,SRH v CSK,SRH,CSK,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,DJ Bravo,Dwayne Bravo,4.0,0,17,2,4.25,10,0,0,3,0,False
183,2021,1254091,SRH v CSK,SRH,CSK,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,RA Jadeja,Ravindra Jadeja,3.0,0,14,1,4.66,5,0,0,0,0,False
184,2021,1254091,SRH v CSK,SRH,CSK,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,MM Ali,Moeen Ali,1.0,0,5,0,5.0,2,0,0,0,0,False
185,2021,1254091,SRH v CSK,SRH,CSK,SRH,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,Sandeep Sharma,Sandeep Sharma,3.0,0,18,0,6.0,7,1,0,0,0,False
186,2021,1254091,SRH v CSK,SRH,CSK,SRH,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,B Kumar,Bhuvneshwar Kumar,4.0,0,34,0,8.5,12,1,3,2,0,False
187,2021,1254091,SRH v CSK,SRH,CSK,SRH,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,JO Holder,Jason Holder,4.0,0,27,3,6.75,9,3,0,0,0,False
188,2021,1254091,SRH v CSK,SRH,CSK,SRH,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,Rashid Khan,Rashid Khan,4.0,0,27,1,6.75,12,3,1,1,0,False
189,2021,1254091,SRH v CSK,SRH,CSK,SRH,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,S Kaul,Siddarth Kaul,2.4,0,24,0,9.0,8,2,2,0,0,False
190,2021,1254091,SRH v CSK,SRH,CSK,SRH,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,Abhishek Sharma,Abhishek Sharma,2.0,0,9,0,4.5,6,1,0,0,0,False
191,2021,1254103,RR v RCB,RR,RCB,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,GHS Garton,George Garton,3.0,0,30,1,10.0,9,1,3,1,0,False
192,2021,1254103,RR v RCB,RR,RCB,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Mohammed Siraj,Mohammed Siraj,3.0,0,18,0,6.0,7,2,0,1,0,False
193,2021,1254103,RR v RCB,RR,RCB,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,GJ Maxwell,Glenn Maxwell,2.0,0,17,0,8.5,4,1,1,0,0,False
194,2021,1254103,RR v RCB,RR,RCB,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,HV Patel,Harshal Patel,4.0,0,34,3,8.5,10,4,1,1,0,False
195,2021,1254103,RR v RCB,RR,RCB,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,DT Christian,Dan Christian,2.0,0,21,1,10.5,3,2,1,0,0,False
196,2021,1254103,RR v RCB,RR,RCB,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,YS Chahal,Yuzvendra Chahal,4.0,0,18,2,4.5,11,0,1,0,0,False
197,2021,1254103,RR v RCB,RR,RCB,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Shahbaz Ahmed,Shahbaz Ahmed,2.0,0,10,2,5.0,2,0,0,0,0,False
198,2021,1254103,RR v RCB,RR,RCB,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,CH Morris,Chris Morris,4.0,0,50,0,12.5,5,6,2,0,0,False
199,2021,1254103,RR v RCB,RR,RCB,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,Kartik Tyagi,Kartik Tyagi,2.0,0,23,0,11.5,3,3,0,2,0,False
200,2021,1254103,RR v RCB,RR,RCB,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,C Sakariya,Chetan Sakariya,3.0,0,18,0,6.0,8,2,0,1,0,False
201,2021,1254103,RR v RCB,RR,RCB,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,Mustafizur Rahman,Mustafizur Rahman,3.0,0,20,2,6.66,8,2,0,0,0,False
202,2021,1254103,RR v RCB,RR,RCB,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,R Tewatia,Rahul Tewatia,3.0,0,23,0,7.66,4,3,0,0,0,False
203,2021,1254103,RR v RCB,RR,RCB,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,MK Lomror,Mahipal Lomror,2.0,0,13,0,6.5,3,1,0,1,0,False
204,2021,1254103,RR v RCB,RR,RCB,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,R Parag,Riyan Parag,0.1,0,4,0,24.0,0,1,0,0,0,False
205,2021,1254099,MI v PBKS,MI,PBKS,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,KH Pandya,Krunal Pandya,4.0,0,24,1,6.0,6,1,0,0,1,False
206,2021,1254099,MI v PBKS,MI,PBKS,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,TA Boult,Trent Boult,3.0,0,30,0,10.0,7,4,1,1,0,False
207,2021,1254099,MI v PBKS,MI,PBKS,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,JJ Bumrah,Jasprit Bumrah,4.0,0,24,2,6.0,11,2,0,0,0,False
208,2021,1254099,MI v PBKS,MI,PBKS,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,NM Coulter-Nile,Nathan Coulter-Nile,4.0,0,19,0,4.75,10,1,0,0,0,False
209,2021,1254099,MI v PBKS,MI,PBKS,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,KA Pollard,Kieron Pollard,1.0,0,8,2,8.0,2,1,0,1,0,False
210,2021,1254099,MI v PBKS,MI,PBKS,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,RD Chahar,Rahul Chahar,4.0,0,27,1,6.75,6,2,0,0,0,False
211,2021,1254099,MI v PBKS,MI,PBKS,PBKS,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,AK Markram,Aiden Markram,3.0,0,18,0,6.0,5,1,0,1,0,False
212,2021,1254099,MI v PBKS,MI,PBKS,PBKS,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,Mohammed Shami,Mohammed Shami,4.0,0,42,1,10.5,9,5,2,0,0,False
213,2021,1254099,MI v PBKS,MI,PBKS,PBKS,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,Arshdeep Singh,Arshdeep Singh,4.0,0,29,0,7.25,9,2,1,1,0,False
214,2021,1254099,MI v PBKS,MI,PBKS,PBKS,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,Ravi Bishnoi,Ravi Bishnoi,4.0,0,25,2,6.25,11,2,1,0,0,False
215,2021,1254099,MI v PBKS,MI,PBKS,PBKS,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,NT Ellis,Nathan Ellis,3.0,0,12,1,4.0,10,1,0,0,0,False
216,2021,1254099,MI v PBKS,MI,PBKS,PBKS,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,Harpreet Brar,Harpreet Brar,1.0,0,11,0,11.0,1,0,1,0,0,False
217,2021,1254092,KKR v DC,KKR,DC,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,S Sandeep Warrier,Sandeep Warrier,2.0,0,15,0,7.5,6,3,0,0,0,False
218,2021,1254092,KKR v DC,KKR,DC,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,TG Southee,Tim Southee,4.0,0,29,1,7.25,9,4,0,1,0,False
219,2021,1254092,KKR v DC,KKR,DC,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,LH Ferguson,Lockie Ferguson,2.0,0,10,2,5.0,6,1,0,0,0,False
220,2021,1254092,KKR v DC,KKR,DC,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,CV Varun,Varun Chakravarthy,4.0,0,24,0,6.0,8,2,0,1,0,False
221,2021,1254092,KKR v DC,KKR,DC,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,SP Narine,Sunil Narine,4.0,0,18,2,4.5,10,1,0,0,0,False
222,2021,1254092,KKR v DC,KKR,DC,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,VR Iyer,Venkatesh Iyer,4.0,0,29,2,7.25,8,3,0,2,0,False
223,2021,1254092,KKR v DC,KKR,DC,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,A Nortje,Anrich Nortje,2.2,0,15,1,6.42,9,3,0,1,0,False
224,2021,1254092,KKR v DC,KKR,DC,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,AR Patel,Axar Patel,3.0,0,13,0,4.33,10,0,1,0,0,False
225,2021,1254092,KKR v DC,KKR,DC,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,R Ashwin,Ravichandran Ashwin,4.0,0,24,1,6.0,10,1,1,1,0,False
226,2021,1254092,KKR v DC,KKR,DC,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,Lalit Yadav,Lalit Yadav,3.0,0,35,1,11.66,5,1,3,0,0,False
227,2021,1254092,KKR v DC,KKR,DC,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,Avesh Khan,Avesh Khan,3.0,0,13,3,4.33,9,1,0,0,0,False
228,2021,1254092,KKR v DC,KKR,DC,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,K Rabada,Kagiso Rabada,3.0,1,28,1,9.33,10,2,2,0,1,False
229,2021,1254100,SRH v RR,SRH,RR,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Sandeep Sharma,Sandeep Sharma,3.0,0,30,1,10.0,5,4,1,0,0,False
230,2021,1254100,SRH v RR,SRH,RR,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,B Kumar,Bhuvneshwar Kumar,4.0,1,28,1,7.0,8,3,0,1,0,False
231,2021,1254100,SRH v RR,SRH,RR,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,JO Holder,Jason Holder,4.0,0,27,0,6.75,7,1,1,1,0,False
232,2021,1254100,SRH v RR,SRH,RR,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,S Kaul,Siddarth Kaul,4.0,0,36,2,9.0,10,3,2,0,0,False
233,2021,1254100,SRH v RR,SRH,RR,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Rashid Khan,Rashid Khan,4.0,0,31,1,7.75,7,2,1,1,0,False
234,2021,1254100,SRH v RR,SRH,RR,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Abhishek Sharma,Abhishek Sharma,1.0,0,8,0,8.0,1,1,0,0,0,False
235,2021,1254100,SRH v RR,SRH,RR,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,JD Unadkat,Jaydev Unadkat,2.0,0,20,0,10.0,4,2,1,1,0,False
236,2021,1254100,SRH v RR,SRH,RR,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,CH Morris,Chris Morris,3.0,0,27,0,9.0,6,4,0,0,0,False
237,2021,1254100,SRH v RR,SRH,RR,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,Mustafizur Rahman,Mustafizur Rahman,3.3,0,26,1,7.42,11,5,0,1,0,False
238,2021,1254100,SRH v RR,SRH,RR,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,MK Lomror,Mahipal Lomror,3.0,0,22,1,7.33,6,1,1,0,0,False
239,2021,1254100,SRH v RR,SRH,RR,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,R Tewatia,Rahul Tewatia,3.0,0,32,0,10.66,3,3,1,2,0,False
240,2021,1254100,SRH v RR,SRH,RR,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,C Sakariya,Chetan Sakariya,4.0,0,32,1,8.0,7,1,1,4,0,False
241,2021,1254108,RCB v MI,RCB,MI,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,TA Boult,Trent Boult,4.0,0,17,1,4.25,16,1,1,1,0,False
242,2021,1254108,RCB v MI,RCB,MI,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,JJ Bumrah,Jasprit Bumrah,4.0,0,36,3,9.0,12,4,2,2,0,False
243,2021,1254108,RCB v MI,RCB,MI,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,AF Milne,Adam Milne,4.0,0,48,1,12.0,7,6,2,0,1,False
244,2021,1254108,RCB v MI,RCB,MI,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,KH Pandya,Krunal Pandya,4.0,0,27,0,6.75,8,0,1,3,0,False
245,2021,1254108,RCB v MI,RCB,MI,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,RD Chahar,Rahul Chahar,4.0,0,33,1,8.25,11,1,3,0,0,False
246,2021,1254108,RCB v MI,RCB,MI,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,KA Jamieson,Kyle Jamieson,2.0,0,22,0,11.0,3,3,0,0,1,False
247,2021,1254108,RCB v MI,RCB,MI,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,Mohammed Siraj,Mohammed Siraj,3.0,0,15,1,5.0,12,3,0,0,0,False
248,2021,1254108,RCB v MI,RCB,MI,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,DT Christian,Dan Christian,2.0,0,21,0,10.5,2,3,0,0,0,False
249,2021,1254108,RCB v MI,RCB,MI,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,HV Patel,Harshal Patel,3.1,0,17,4,5.36,10,1,0,3,0,False
250,2021,1254108,RCB v MI,RCB,MI,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,YS Chahal,Yuzvendra Chahal,4.0,1,11,3,2.75,16,1,0,0,0,False
251,2021,1254108,RCB v MI,RCB,MI,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,GJ Maxwell,Glenn Maxwell,4.0,0,23,2,5.75,8,0,1,1,0,False
252,2021,1254098,CSK v KKR,CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,DL Chahar,Deepak Chahar,4.0,0,32,0,8.0,8,5,0,1,0,False
253,2021,1254098,CSK v KKR,CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,SM Curran,Sam Curran,4.0,0,56,0,14.0,5,6,3,2,1,False
254,2021,1254098,CSK v KKR,CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,JR Hazlewood,Josh Hazlewood,4.0,0,40,2,10.0,8,5,1,2,0,False
255,2021,1254098,CSK v KKR,CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,SN Thakur,Shardul Thakur,4.0,1,20,2,5.0,10,1,0,0,0,False
256,2021,1254098,CSK v KKR,CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,RA Jadeja,Ravindra Jadeja,4.0,0,21,1,5.25,5,0,0,0,0,False
257,2021,1254098,CSK v KKR,CSK,KKR,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,M Prasidh Krishna,Prasidh Krishna,4.0,0,41,1,10.25,9,5,2,0,0,False
258,2021,1254098,CSK v KKR,CSK,KKR,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,LH Ferguson,Lockie Ferguson,4.0,0,33,1,8.25,10,3,1,1,1,False
259,2021,1254098,CSK v KKR,CSK,KKR,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,CV Varun,Varun Chakravarthy,4.0,0,22,1,5.5,9,2,0,0,0,False
260,2021,1254098,CSK v KKR,CSK,KKR,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,SP Narine,Sunil Narine,4.0,0,41,3,10.25,7,3,2,0,0,False
261,2021,1254098,CSK v KKR,CSK,KKR,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,AD Russell,Andre Russell,3.0,0,28,1,9.33,3,2,1,1,0,False
262,2021,1254098,CSK v KKR,CSK,KKR,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,VR Iyer,Venkatesh Iyer,1.0,0,5,0,5.0,2,0,0,0,0,False
263,2021,1254107,SRH v PBKS,SRH,PBKS,SRH,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,Sandeep Sharma,Sandeep Sharma,4.0,0,20,1,5.0,12,1,1,0,0,False
264,2021,1254107,SRH v PBKS,SRH,PBKS,SRH,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,B Kumar,Bhuvneshwar Kumar,4.0,0,34,1,8.5,10,3,1,1,0,False
265,2021,1254107,SRH v PBKS,SRH,PBKS,SRH,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,JO Holder,Jason Holder,4.0,0,19,3,4.75,9,0,0,1,0,False
